Regionname,Rooms
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Northern Metropolitan,1
Western Victoria,4
Northern Victoria,4
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Eastern Victoria,3
South-Eastern Metropolitan,4
South-Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,5
South-Eastern Metropolitan,4
South-Eastern Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
South-Eastern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Southern Metropolitan,4
South-Eastern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,1
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,1
Northern Metropolitan,3
Northern Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,5
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,1
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,5
Eastern Metropolitan,4
South-Eastern Metropolitan,5
Southern Metropolitan,5
Southern Metropolitan,5
Eastern Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
South-Eastern Metropolitan,6
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Western Metropolitan,7
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,5
Eastern Metropolitan,4
Eastern Metropolitan,5
Eastern Metropolitan,5
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,5
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Western Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,4
Northern Victoria,3
Eastern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
South-Eastern Metropolitan,4
South-Eastern Metropolitan,4
South-Eastern Metropolitan,4
South-Eastern Metropolitan,5
Western Metropolitan,4
Southern Metropolitan,2
Eastern Victoria,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Northern Metropolitan,2
Western Metropolitan,4
Northern Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
South-Eastern Metropolitan,3
Western Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Southern Metropolitan,2
Eastern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,6
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,4
Western Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,5
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,2
Eastern Metropolitan,5
Northern Metropolitan,10
Northern Metropolitan,3
Southern Metropolitan,6
Southern Metropolitan,4
Eastern Metropolitan,3
Northern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Western Metropolitan,3
South-Eastern Metropolitan,2
South-Eastern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,3
South-Eastern Metropolitan,5
South-Eastern Metropolitan,3
South-Eastern Metropolitan,5
South-Eastern Metropolitan,3
South-Eastern Metropolitan,2
South-Eastern Metropolitan,4
Eastern Victoria,5
Northern Metropolitan,3
Northern Metropolitan,1
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
South-Eastern Metropolitan,4
South-Eastern Metropolitan,4
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
South-Eastern Metropolitan,3
Eastern Metropolitan,3
Southern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
South-Eastern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Northern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,5
Northern Metropolitan,1
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,6
South-Eastern Metropolitan,2
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
Northern Victoria,4
Northern Victoria,3
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,2
Eastern Metropolitan,2
Eastern Metropolitan,5
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,2
Eastern Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,2
Northern Metropolitan,3
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
South-Eastern Metropolitan,4
Northern Metropolitan,3
Eastern Metropolitan,6
Eastern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,4
Eastern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Southern Metropolitan,2
Western Metropolitan,2
Western Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,1
Northern Metropolitan,2
Western Victoria,3
Western Victoria,3
Western Victoria,4
Northern Victoria,4
Northern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Southern Metropolitan,3
Eastern Victoria,3
Eastern Victoria,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,5
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,5
Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,5
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
South-Eastern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Southern Metropolitan,4
Eastern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Eastern Victoria,4
Eastern Victoria,4
Southern Metropolitan,6
Eastern Victoria,3
Eastern Victoria,4
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,3
Eastern Metropolitan,3
Western Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,2
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
South-Eastern Metropolitan,3
Northern Metropolitan,3
South-Eastern Metropolitan,2
South-Eastern Metropolitan,4
South-Eastern Metropolitan,3
South-Eastern Metropolitan,4
Southern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
South-Eastern Metropolitan,3
South-Eastern Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,2
Eastern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,4
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
South-Eastern Metropolitan,4
Northern Metropolitan,2
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,3
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,1
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Northern Metropolitan,1
Northern Metropolitan,4
Northern Metropolitan,3
South-Eastern Metropolitan,5
Western Metropolitan,4
Southern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,4
Northern Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Northern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,1
Western Metropolitan,1
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
South-Eastern Metropolitan,3
South-Eastern Metropolitan,2
South-Eastern Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,5
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Eastern Metropolitan,2
Eastern Victoria,4
Southern Metropolitan,3
Eastern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Eastern Victoria,4
Eastern Victoria,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Western Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Northern Metropolitan,1
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,4
Northern Metropolitan,1
Northern Metropolitan,1
Northern Metropolitan,2
Northern Metropolitan,4
Northern Metropolitan,5
Northern Metropolitan,3
Eastern Metropolitan,3
Western Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Northern Metropolitan,3
Northern Metropolitan,2
Northern Metropolitan,3
Southern Metropolitan,2
