Address,City,State,Postal Code,Price,Bedrooms,Bathrooms,Parking Spaces,Description,Latitude,Longitude,Image URL,Search Keywords
"13 Chelmsford Ct, Craigieburn VIC 3064, Australia",Victoria,VIC,3064,$373K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.60431,144.921674,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.60431,144.921674&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '13', '3064', '3 beds', '1 baths']"
"26 Patterson St, Bayswater VIC 3153, Australia",Victoria,VIC,3153,$839K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.852513,145.251719,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.852513,145.251719&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '26', '3153', '2 beds', '3 baths']"
"1 Mayfield St, Greensborough VIC 3088, Australia",Victoria,VIC,3088,$1073K,3,1,2,Beautiful residential property located in the heart of Victoria.,-37.701214,145.098064,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.701214,145.098064&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1', '3088', '3 beds', '1 baths']"
"310 Paynes Rd, Forbes VIC 3764, Australia",Victoria,VIC,3764,$433K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.320107,144.919174,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.320107,144.919174&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '310', '3764', '3 beds', '2 baths']"
"1 Mt Mary Rd, Eynesbury VIC 3338, Australia",Victoria,VIC,3338,$1154K,1,3,1,Beautiful residential property located in the heart of Victoria.,-37.800215,144.5361,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.800215,144.5361&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1', '3338', '1 beds', '3 baths']"
"2 Inglis St, Sunshine North VIC 3020, Australia",Victoria,VIC,3020,$965K,5,1,2,Beautiful residential property located in the heart of Victoria.,-37.776195,144.841793,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.776195,144.841793&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2', '3020', '5 beds', '1 baths']"
"6 Barnshaw Ln, Emerald VIC 3782, Australia",Victoria,VIC,3782,$1047K,3,3,2,Beautiful residential property located in the heart of Victoria.,-37.923368,145.441979,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.923368,145.441979&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '6', '3782', '3 beds', '3 baths']"
"720 Break Oday Rd, Glenburn VIC 3717, Australia",Victoria,VIC,3717,$1047K,2,2,2,Beautiful residential property located in the heart of Victoria.,-37.390404,145.359328,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.390404,145.359328&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '720', '3717', '2 beds', '2 baths']"
"1931 Wellington Rd, Menzies Creek VIC 3159, Australia",Victoria,VIC,3159,$360K,2,2,1,Beautiful residential property located in the heart of Victoria.,-37.93303,145.406364,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.93303,145.406364&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1931', '3159', '2 beds', '2 baths']"
"67 Wallace St, Brunswick West VIC 3055, Australia",Victoria,VIC,3055,$1065K,2,2,2,Beautiful residential property located in the heart of Victoria.,-37.759422,144.946392,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.759422,144.946392&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '67', '3055', '2 beds', '2 baths']"
"199 Henley Rd, Kangaroo Ground VIC 3097, Australia",Victoria,VIC,3097,$1042K,1,2,1,Beautiful residential property located in the heart of Victoria.,-37.700192,145.261581,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.700192,145.261581&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '199', '3097', '1 beds', '2 baths']"
"9 McKay Rd, Rowville VIC 3178, Australia",Victoria,VIC,3178,$728K,5,2,1,Beautiful residential property located in the heart of Victoria.,-37.923703,145.247301,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.923703,145.247301&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '9', '3178', '5 beds', '2 baths']"
"12 Eileen St, Armadale VIC 3143, Australia",Victoria,VIC,3143,$535K,5,2,3,Beautiful residential property located in the heart of Victoria.,-37.851551,145.015571,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.851551,145.015571&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '12', '3143', '5 beds', '2 baths']"
"49 Surrey Dr, Keilor East VIC 3033, Australia",Victoria,VIC,3033,$1120K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.750913,144.879168,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.750913,144.879168&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '49', '3033', '3 beds', '2 baths']"
"185 Humevale Rd, Humevale VIC 3757, Australia",Victoria,VIC,3757,$857K,2,1,2,Beautiful residential property located in the heart of Victoria.,-37.497759,145.175466,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.497759,145.175466&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '185', '3757', '2 beds', '1 baths']"
"39 Garde Pl, Riddells Creek VIC 3431, Australia",Victoria,VIC,3431,$908K,3,3,1,Beautiful residential property located in the heart of Victoria.,-37.437835,144.690914,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.437835,144.690914&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '39', '3431', '3 beds', '3 baths']"
"162 Hesket Boundary Rd, Hesket VIC 3442, Australia",Victoria,VIC,3442,$612K,5,2,1,Beautiful residential property located in the heart of Victoria.,-37.365746,144.633577,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.365746,144.633577&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '162', '3442', '5 beds', '2 baths']"
"45 Mittons Bridge Rd, St Andrews VIC 3761, Australia",Victoria,VIC,3761,$802K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.585047,145.279929,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.585047,145.279929&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '45', '3761', '2 beds', '3 baths']"
"6 First St, Black Rock VIC 3193, Australia",Victoria,VIC,3193,$828K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.977188,145.019124,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.977188,145.019124&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '6', '3193', '3 beds', '1 baths']"
"14 Quarry Hills Dr, Berwick VIC 3806, Australia",Victoria,VIC,3806,$1143K,1,2,1,Beautiful residential property located in the heart of Victoria.,-38.027232,145.334573,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.027232,145.334573&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '14', '3806', '1 beds', '2 baths']"
"46 Green Ave, Kingsbury VIC 3083, Australia",Victoria,VIC,3083,$983K,3,2,2,Beautiful residential property located in the heart of Victoria.,-37.713866,145.033381,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.713866,145.033381&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '46', '3083', '3 beds', '2 baths']"
"1220 Kinglake-Glenburn Rd, Glenburn VIC 3717, Australia",Victoria,VIC,3717,$398K,2,1,2,Beautiful residential property located in the heart of Victoria.,-37.45759,145.408601,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.45759,145.408601&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1220', '3717', '2 beds', '1 baths']"
"82 Manuka Road, Berwick VIC 3806, Australia",Victoria,VIC,3806,$464K,1,3,3,Beautiful residential property located in the heart of Victoria.,-38.027533,145.372497,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.027533,145.372497&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '82', '3806', '1 beds', '3 baths']"
"23 Moodie St, Melton South VIC 3338, Australia",Victoria,VIC,3338,$713K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.693857,144.577055,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.693857,144.577055&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '23', '3338', '3 beds', '1 baths']"
"8 Sarah Ct, Narre Warren South VIC 3805, Australia",Victoria,VIC,3805,$1003K,4,3,2,Beautiful residential property located in the heart of Victoria.,-38.046142,145.300485,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.046142,145.300485&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '8', '3805', '4 beds', '3 baths']"
"2224 C325, Romsey VIC 3434, Australia",Victoria,VIC,3434,$990K,3,1,1,Beautiful residential property located in the heart of Victoria.,-37.400429,144.747079,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.400429,144.747079&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2224', '3434', '3 beds', '1 baths']"
"1337 Mount Macedon Rd, Mount Macedon VIC 3441, Australia",Victoria,VIC,3441,$727K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.36333,144.594891,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.36333,144.594891&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1337', '3441', '4 beds', '1 baths']"
"421-479 Shell Rd, Point Lonsdale VIC 3225, Australia",Victoria,VIC,3225,$767K,3,1,1,Beautiful residential property located in the heart of Victoria.,-38.267411,144.584165,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.267411,144.584165&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '421-479', '3225', '3 beds', '1 baths']"
"1 Adelaide St, Albion VIC 3020, Australia",Victoria,VIC,3020,$1055K,4,3,1,Beautiful residential property located in the heart of Victoria.,-37.784656,144.818879,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.784656,144.818879&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1', '3020', '4 beds', '3 baths']"
"28 Greens Ln, Romsey VIC 3434, Australia",Victoria,VIC,3434,$766K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.372273,144.749157,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.372273,144.749157&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '28', '3434', '3 beds', '1 baths']"
"60 Cradle Mountain Dr, Craigieburn VIC 3064, Australia",Victoria,VIC,3064,$362K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.575288,144.921852,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.575288,144.921852&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '60', '3064', '3 beds', '2 baths']"
"1038 Holden Rd, Diggers Rest VIC 3427, Australia",Victoria,VIC,3427,$998K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.640533,144.65975,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.640533,144.65975&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1038', '3427', '3 beds', '1 baths']"
"370 Fisheries Rd, Devon Meadows VIC 3977, Australia",Victoria,VIC,3977,$538K,1,1,1,Beautiful residential property located in the heart of Victoria.,-38.192861,145.315306,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.192861,145.315306&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '370', '3977', '1 beds', '1 baths']"
"72 South Rd, Braybrook VIC 3019, Australia",Victoria,VIC,3019,$887K,2,3,1,Beautiful residential property located in the heart of Victoria.,-37.790859,144.849621,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.790859,144.849621&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '72', '3019', '2 beds', '3 baths']"
"20 Rips Ct, Dingley Village VIC 3172, Australia",Victoria,VIC,3172,$1149K,3,3,3,Beautiful residential property located in the heart of Victoria.,-37.979902,145.11609,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.979902,145.11609&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '20', '3172', '3 beds', '3 baths']"
"22 Delatite Ct, Warrandyte South VIC 3134, Australia",Victoria,VIC,3134,$866K,4,2,2,Beautiful residential property located in the heart of Victoria.,-37.77451,145.23769,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.77451,145.23769&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '22', '3134', '4 beds', '2 baths']"
"624 Eynesbury Rd, Eynesbury VIC 3338, Australia",Victoria,VIC,3338,$752K,3,3,1,Beautiful residential property located in the heart of Victoria.,-37.792581,144.561777,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.792581,144.561777&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '624', '3338', '3 beds', '3 baths']"
"4 Amber Pl, Wyndham Vale VIC 3024, Australia",Victoria,VIC,3024,$1035K,3,2,2,Beautiful residential property located in the heart of Victoria.,-37.888442,144.621173,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.888442,144.621173&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3024', '3 beds', '2 baths']"
"63 Paradoxa Dr, Tarneit VIC 3029, Australia",Victoria,VIC,3029,$1071K,5,2,3,Beautiful residential property located in the heart of Victoria.,-37.851034,144.626717,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.851034,144.626717&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '63', '3029', '5 beds', '2 baths']"
"20 Gillards Rd, Mount Eliza VIC 3930, Australia",Victoria,VIC,3930,$1063K,2,2,1,Beautiful residential property located in the heart of Victoria.,-38.182629,145.098263,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.182629,145.098263&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '20', '3930', '2 beds', '2 baths']"
"30 Dumfries St, Deer Park VIC 3023, Australia",Victoria,VIC,3023,$518K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.762054,144.771648,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.762054,144.771648&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '30', '3023', '4 beds', '1 baths']"
"39 Howard Ln, Riddells Creek VIC 3431, Australia",Victoria,VIC,3431,$1069K,4,2,2,Beautiful residential property located in the heart of Victoria.,-37.479887,144.682713,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.479887,144.682713&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '39', '3431', '4 beds', '2 baths']"
"127 Emerald-Monbulk Rd, Emerald VIC 3782, Australia",Victoria,VIC,3782,$595K,5,3,3,Beautiful residential property located in the heart of Victoria.,-37.900815,145.443943,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.900815,145.443943&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '127', '3782', '5 beds', '3 baths']"
"771 Banks Rd, Marcus Hill VIC 3222, Australia",Victoria,VIC,3222,$828K,1,3,1,Beautiful residential property located in the heart of Victoria.,-38.251715,144.566695,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.251715,144.566695&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '771', '3222', '1 beds', '3 baths']"
"3 Glen Alvie St, Seaford VIC 3198, Australia",Victoria,VIC,3198,$1021K,1,1,1,Beautiful residential property located in the heart of Victoria.,-38.120498,145.144585,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.120498,145.144585&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '3', '3198', '1 beds', '1 baths']"
"25A Gladstone Park Dr, Gladstone Park VIC 3043, Australia",Victoria,VIC,3043,$1070K,5,3,1,Beautiful residential property located in the heart of Victoria.,-37.688459,144.883284,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.688459,144.883284&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '25a', '3043', '5 beds', '3 baths']"
"39 McIntyre Ln, Bolinda VIC 3432, Australia",Victoria,VIC,3432,$557K,3,3,2,Beautiful residential property located in the heart of Victoria.,-37.437532,144.768529,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.437532,144.768529&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '39', '3432', '3 beds', '3 baths']"
"94 Weatherly Rd, Bolinda VIC 3432, Australia",Victoria,VIC,3432,$365K,2,3,3,Beautiful residential property located in the heart of Victoria.,-37.424973,144.776985,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.424973,144.776985&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '94', '3432', '2 beds', '3 baths']"
"35 Cavallo Cres, Wallan VIC 3756, Australia",Victoria,VIC,3756,$661K,3,1,2,Beautiful residential property located in the heart of Victoria.,-37.408527,145.000171,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.408527,145.000171&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '35', '3756', '3 beds', '1 baths']"
"118 Queens Parade Service Rd, Fitzroy North VIC 3068, Australia",Victoria,VIC,3068,$735K,5,1,3,Beautiful residential property located in the heart of Victoria.,-37.791502,144.983894,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.791502,144.983894&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '118', '3068', '5 beds', '1 baths']"
"21 Cunningham Dr, Endeavour Hills VIC 3802, Australia",Victoria,VIC,3802,$375K,4,3,3,Beautiful residential property located in the heart of Victoria.,-37.978619,145.274356,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.978619,145.274356&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '21', '3802', '4 beds', '3 baths']"
"31 Makalu Cct, Clyde North VIC 3978, Australia",Victoria,VIC,3978,$651K,3,2,3,Beautiful residential property located in the heart of Victoria.,-38.106411,145.357446,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.106411,145.357446&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '31', '3978', '3 beds', '2 baths']"
"43 Wakefield St, Kensington VIC 3031, Australia",Victoria,VIC,3031,$643K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.797619,144.920481,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.797619,144.920481&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '43', '3031', '3 beds', '2 baths']"
